source_file,metric_group,group_value,metric_name,metric_value
gemma_2_shot_structured_dailydialog_results,window_size,11.0,macro_f1,0.1090565926210961
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.5270413573700954
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.1563888252476677
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.2271376832232095
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.1656481215444105
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6532343584305408
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.1662489069624065
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.2115313536366168
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.176667086302217
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6871686108165429
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.1412643954014909
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.1756814284515115
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.1502222984563243
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6977730646871686
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.168662639015844
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.1996869541277436
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.1727012174975877
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6733828207847296
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.0856472937453793
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.0999295376488359
gemma_2_shot_structured_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.087852494390813
